ed_pts,ed_beds,admits,hosp_beds,vents,longest_wait,last_wait,nedocs_score
28,40,3,350,1,1.48,1.35,67.59
37,40,4,350,2,3.4,0.37,98.27
21,40,5,350,0,1.15,0.29,36.32
32,40,0,350,1,0.78,0.29,64.4
26,40,4,350,1,1.25,0.87,62.1
22,40,3,350,2,1.67,0.89,65.71
37,40,0,350,1,1.4,0.77,78.41
40,40,5,350,0,2.38,0.59,79.91
33,40,3,350,0,2.64,0.92,63.57
40,40,5,350,1,3.16,1.23,97.65
41,40,3,350,0,2.77,1.33,83.17
38,40,4,350,2,2.32,1.42,105.33
23,40,3,350,2,0.63,1.38,69.65
43,40,1,350,1,3.19,1.45,98.49
29,40,3,350,1,3.4,1.02,69.66
32,40,5,350,0,0.8,1.34,65.51
35,40,6,350,1,1.3,0.55,83.07
24,40,4,350,0,2.67,0.67,44.6
34,40,6,350,1,0.75,0.38,79.46
38,40,0,350,0,0.87,1.3,69.65
31,40,3,350,0,2.04,0.51,56.41
39,40,0,350,2,2.7,0.63,96.52
33,40,5,350,0,1.43,1.04,66.55
28,40,4,350,1,1.26,1.21,68.31
25,40,4,350,0,1.21,1.44,49.73
32,40,0,350,1,3.19,1.05,70.93
20,40,4,350,2,3.26,0.79,64.04
38,40,4,350,1,2.66,0.95,89.6
40,40,2,350,0,1.46,1.31,77.97
22,40,1,350,1,1.5,0.98,49.23
34,40,4,350,1,2.77,1.04,81.63
44,40,2,350,0,1.13,0.64,82.47
22,40,1,350,2,0.8,0.8,60.96
44,40,0,350,2,0.91,1.11,108.29
36,40,3,350,2,1.97,1.4,98.89
25,40,1,350,0,2.27,1.23,44.39
33,40,6,350,0,0.86,0.46,64.46
27,40,4,350,2,1.74,0.62,76.69
32,40,2,350,2,0.56,0.92,84.58
35,40,5,350,1,0.61,0.5,80.43
26,40,1,350,1,2.41,0.41,55.44
29,40,4,350,0,2.16,1.41,59.02
32,40,2,350,0,1.61,0.39,55.77
24,40,1,350,1,1.85,1.22,55.2
35,40,1,350,0,1.02,1.18,64.39
25,40,5,350,2,2.37,0.56,74.36
39,40,5,350,1,2.99,0.53,91.4
27,40,5,350,0,1.78,1.19,54.85
43,40,6,350,2,3.06,1.05,118.09
43,40,0,350,0,2.72,1.07,80.8
21,40,4,350,1,3.46,1.4,56.42
37,40,1,350,0,1.07,1.31,69.46
37,40,5,350,0,1.49,1.46,77.56
29,40,2,350,1,1.03,0.25,61.4
39,40,0,350,2,2.36,1.26,99.76
29,40,0,350,0,2.79,1.04,50.67
42,40,1,350,1,1.51,0.75,90.84
34,40,1,350,2,0.56,0.91,87.1
32,40,6,350,0,2.13,0.64,64.52
34,40,5,350,1,2.04,1.45,84.98
40,40,4,350,0,1.63,0.31,75.92
36,40,2,350,0,1.17,1.08,67.83
41,40,1,350,2,3.4,0.54,102.67
30,40,6,350,1,2.2,0.42,72.45
32,40,6,350,0,0.95,1.35,67.42
20,40,1,350,1,3.14,0.53,43.92
34,40,2,350,0,2.74,0.95,64.26
41,40,5,350,0,1.98,0.37,80.44
45,40,3,350,0,3.06,0.73,88.63
44,40,2,350,0,1.3,0.35,80.99
37,40,6,350,1,0.5,0.35,85.49
41,40,0,350,1,1.0,1.15,88.76
22,40,5,350,2,3.37,0.82,70.32
27,40,4,350,0,1.44,0.65,49.78
27,40,3,350,0,2.15,1.41,53.01
35,40,2,350,2,0.65,0.56,89.07
25,40,3,350,0,2.05,0.94,45.98
31,40,2,350,1,1.91,0.8,69.61
22,40,3,350,2,3.34,0.94,67.54
27,40,5,350,2,0.95,0.77,78.51
20,40,4,350,1,3.01,0.33,47.82
24,40,2,350,1,1.84,1.26,57.13
44,40,2,350,2,1.09,1.34,113.18
36,40,4,350,1,2.3,1.29,86.89
41,40,4,350,0,0.66,0.94,80.72
31,40,2,350,0,3.24,0.28,54.52
34,40,6,350,0,3.22,0.4,68.47
36,40,5,350,2,2.98,0.55,98.46
26,40,4,350,1,3.4,1.42,67.2
44,40,5,350,1,2.87,1.25,106.07
26,40,4,350,1,1.18,0.85,61.92
39,40,1,350,0,1.34,1.17,73.21
27,40,5,350,0,3.14,0.25,50.82
45,40,2,350,2,0.84,1.28,114.75
24,40,2,350,1,0.67,1.29,56.21
37,40,1,350,2,1.02,0.51,91.7
41,40,3,350,2,1.14,1.43,109.01
33,40,0,350,2,1.59,1.24,86.06
22,40,4,350,0,0.69,1.4,42.58
27,40,3,350,2,1.16,1.34,78.49
25,40,4,350,2,1.54,0.92,73.9
42,40,5,350,0,2.86,1.46,89.56
30,40,3,350,2,0.78,0.51,79.89
26,40,1,350,1,0.89,1.41,59.66
39,40,3,350,0,1.64,0.54,73.37
43,40,5,350,2,1.18,1.03,114.51
22,40,5,350,0,1.7,1.14,43.77
21,40,3,350,2,1.99,1.4,66.73
35,40,2,350,1,1.66,0.89,78.47
30,40,2,350,1,1.39,0.93,67.72
28,40,2,350,0,2.26,1.01,51.29
26,40,0,350,1,1.3,0.84,55.12
22,40,1,350,1,3.22,0.91,50.43
32,40,2,350,0,2.31,1.38,62.0
29,40,0,350,1,2.61,0.58,61.3
30,40,1,350,0,3.1,0.83,53.63
21,40,2,350,2,3.38,0.41,60.73
38,40,4,350,1,0.67,0.83,87.07
22,40,5,350,2,2.14,1.18,71.21
42,40,2,350,1,1.41,0.82,92.85
31,40,6,350,0,1.85,0.79,62.96
25,40,2,350,2,2.36,1.38,73.83
44,40,2,350,1,3.33,1.02,100.06
28,40,4,350,2,3.07,1.47,84.86
45,40,2,350,0,2.48,1.46,90.49
31,40,0,350,2,2.02,0.53,78.16
38,40,5,350,2,3.27,0.7,103.87
42,40,5,350,1,1.01,1.45,101.18
44,40,6,350,0,1.04,1.35,93.25
35,40,5,350,2,1.83,1.48,100.5
27,40,6,350,2,1.04,0.83,80.65
43,40,4,350,0,1.83,1.18,87.45
43,40,0,350,0,1.56,0.79,78.14
21,40,0,350,0,3.3,0.43,30.54
30,40,4,350,1,3.48,1.31,75.23
36,40,6,350,0,2.24,0.84,74.33
30,40,2,350,0,2.81,0.45,52.93
29,40,5,350,2,1.29,1.23,85.71
20,40,6,350,2,0.52,1.24,67.46
36,40,5,350,2,0.92,0.77,97.79
32,40,1,350,0,1.97,1.24,59.18
33,40,6,350,2,1.94,0.9,94.75
36,40,5,350,1,1.34,0.43,82.86
43,40,4,350,1,1.61,1.19,100.7
33,40,2,350,1,1.3,1.35,76.44
35,40,2,350,1,3.43,1.07,81.13
40,40,4,350,0,1.17,1.15,80.23
23,40,6,350,2,3.22,1.39,77.25
26,40,6,350,2,2.37,1.17,81.66
23,40,3,350,2,0.73,0.89,66.98
24,40,6,350,0,2.83,0.9,49.47
33,40,5,350,0,1.18,0.94,65.76
22,40,5,350,2,2.71,1.28,72.3
36,40,3,350,0,3.14,1.47,73.57
41,40,3,350,0,2.64,0.75,79.77
37,40,6,350,1,2.84,0.35,87.67
25,40,0,350,0,0.84,1.23,41.34
29,40,5,350,1,1.13,0.79,69.68
22,40,4,350,1,2.55,1.37,57.55
22,40,2,350,2,0.89,1.02,64.0
40,40,2,350,2,2.7,0.53,101.53
45,40,2,350,2,3.12,0.53,112.64
22,40,4,350,0,1.93,1.06,41.82
34,40,2,350,0,0.73,0.25,58.45
34,40,5,350,1,0.8,1.44,83.77
36,40,5,350,1,3.22,0.56,85.34
21,40,5,350,0,3.19,0.39,38.78
32,40,0,350,0,1.02,1.28,56.81
23,40,3,350,2,2.41,0.9,68.6
21,40,6,350,0,2.4,0.49,40.33
40,40,1,350,1,0.94,0.54,84.83
33,40,4,350,2,2.61,0.32,88.67
30,40,4,350,1,0.63,1.24,72.19
38,40,6,350,2,3.37,0.65,105.4
29,40,4,350,0,1.91,0.9,55.91
20,40,4,350,0,3.3,1.49,41.23
26,40,0,350,0,2.61,1.18,44.85
34,40,6,350,1,2.35,0.93,84.05
37,40,0,350,2,0.72,1.49,95.24
45,40,1,350,2,3.13,0.52,110.88
42,40,1,350,0,3.06,0.41,76.96
34,40,2,350,1,1.55,0.97,76.67
41,40,3,350,1,2.44,0.76,93.04
21,40,2,350,2,1.05,1.38,64.03
22,40,0,350,1,3.39,1.33,51.24
39,40,6,350,0,1.07,1.43,83.0
27,40,6,350,1,1.7,0.57,66.4
35,40,0,350,2,2.71,0.71,88.4
25,40,2,350,0,1.77,0.95,44.06
35,40,2,350,2,2.13,1.05,93.21
31,40,5,350,2,3.42,0.99,90.63
40,40,3,350,1,2.07,0.52,89.2
28,40,3,350,2,2.66,1.1,80.68
34,40,0,350,2,2.55,0.65,85.77
25,40,3,350,2,1.72,1.43,75.23
31,40,1,350,1,0.93,1.01,68.17
45,40,0,350,0,3.01,1.48,87.67
31,40,4,350,2,1.62,1.24,88.65
23,40,0,350,2,0.97,0.42,59.41
35,40,1,350,0,2.99,1.0,65.21
39,40,4,350,0,1.1,0.91,76.67
45,40,0,350,1,3.33,1.0,98.66
22,40,3,350,1,3.06,1.47,56.87
41,40,0,350,0,2.76,0.88,75.47
31,40,2,350,2,0.58,0.94,82.56
38,40,5,350,1,2.47,1.12,92.1
20,40,4,350,0,2.38,1.01,37.67
30,40,2,350,0,1.33,1.2,55.78
41,40,6,350,2,0.64,0.88,110.59
43,40,2,350,0,0.98,1.42,84.58
21,40,0,350,0,0.62,1.08,31.71
44,40,6,350,2,0.58,0.54,115.05
21,40,1,350,2,1.91,0.29,56.97
30,40,0,350,1,1.62,1.46,67.49
41,40,0,350,0,2.72,1.37,78.2
28,40,3,350,1,2.8,0.89,66.23
39,40,4,350,0,2.26,0.89,77.63
32,40,4,350,0,2.02,0.66,61.1
20,40,2,350,2,3.12,0.29,57.67
45,40,5,350,1,1.29,0.39,101.9
35,40,2,350,1,0.85,1.29,79.97
32,40,1,350,1,2.0,1.05,71.54
39,40,4,350,2,3.19,0.9,105.35
34,40,4,350,0,2.21,1.49,70.25
27,40,2,350,0,2.68,1.48,52.18
33,40,3,350,2,1.77,0.84,89.11
42,40,1,350,2,0.67,0.88,104.19
26,40,6,350,1,0.69,1.18,66.75
38,40,1,350,0,2.73,0.69,69.65
33,40,0,350,1,1.43,1.31,72.9
25,40,6,350,2,3.03,0.83,78.21
31,40,2,350,0,1.92,1.43,59.77
37,40,4,350,1,2.46,0.94,87.21
40,40,6,350,1,2.04,0.54,94.43
40,40,5,350,1,3.39,1.42,98.93
35,40,4,350,1,0.6,1.31,83.28
25,40,3,350,2,1.92,1.39,75.19
26,40,5,350,1,0.96,1.38,66.42
25,40,1,350,2,1.01,0.86,67.93
21,40,3,350,1,2.85,1.49,54.64
23,40,5,350,1,2.24,0.45,55.93
23,40,5,350,2,1.61,0.52,69.14
30,40,1,350,0,2.0,1.34,55.48
40,40,0,350,1,3.49,1.2,89.21
20,40,6,350,0,2.9,0.78,40.28
32,40,2,350,2,0.62,1.11,85.71
44,40,1,350,1,1.14,1.22,97.44
28,40,3,350,0,1.55,1.23,53.58
42,40,0,350,0,2.96,0.6,76.23
41,40,5,350,1,2.25,0.86,96.86
36,40,4,350,1,1.49,1.39,86.7
29,40,1,350,0,3.37,0.97,52.52
31,40,4,350,0,3.34,0.87,61.37
30,40,4,350,0,1.8,0.46,55.48
44,40,6,350,0,0.55,1.12,91.49
21,40,3,350,0,1.91,0.71,35.97
29,40,3,350,2,2.04,0.42,78.41
23,40,6,350,1,2.73,1.4,63.46
27,40,1,350,2,0.8,0.69,71.06
42,40,6,350,0,1.76,0.32,83.82
42,40,3,350,2,2.71,0.83,109.23
31,40,0,350,0,0.66,0.33,48.97
27,40,1,350,0,3.07,1.01,48.18
39,40,6,350,2,0.92,0.84,106.33
21,40,0,350,0,0.86,1.33,33.35
27,40,1,350,0,3.29,1.08,48.78
32,40,4,350,1,2.13,0.63,74.43
34,40,4,350,0,1.19,1.01,66.59
22,40,1,350,0,3.31,0.94,37.28
40,40,6,350,2,2.09,0.7,108.78
31,40,6,350,0,0.87,0.64,61.2
34,40,4,350,2,0.57,1.26,94.22
34,40,4,350,0,2.63,1.42,70.24
34,40,2,350,1,0.62,1.26,77.44
29,40,3,350,2,1.04,1.04,80.98
27,40,5,350,2,0.71,1.15,80.43
37,40,3,350,2,2.97,1.0,99.71
30,40,1,350,2,0.56,0.92,78.57
34,40,5,350,0,3.29,0.75,68.79
24,40,4,350,0,2.51,1.16,47.21
45,40,0,350,1,3.38,0.8,97.58
34,40,4,350,0,3.3,1.02,68.61
44,40,6,350,2,1.94,0.76,117.56
42,40,2,350,0,3.0,1.38,84.09
26,40,5,350,2,3.22,1.32,81.58
24,40,4,350,2,0.5,0.32,67.41
37,40,5,350,2,2.87,1.17,104.0
36,40,6,350,0,3.08,0.58,73.64
32,40,4,350,1,1.84,1.21,77.43
43,40,2,350,0,0.85,0.58,79.73
22,40,4,350,2,0.67,1.21,68.29
22,40,5,350,2,1.72,1.15,70.65
24,40,2,350,0,2.32,1.3,44.4
34,40,0,350,0,1.56,0.59,57.71
32,40,3,350,2,1.89,1.21,89.16
29,40,3,350,1,1.53,1.37,69.9
37,40,6,350,1,1.12,0.6,87.48
37,40,0,350,1,0.98,0.43,76.1
41,40,6,350,0,1.85,0.97,85.42
23,40,6,350,1,0.84,0.75,58.03
43,40,6,350,2,2.8,0.47,114.58
44,40,3,350,1,2.47,0.62,98.72
34,40,2,350,0,2.01,0.41,60.54
28,40,2,350,2,3.28,0.69,77.23
45,40,2,350,1,2.13,0.71,99.34
34,40,5,350,0,3.29,1.41,72.51
44,40,5,350,1,0.61,1.42,104.93
21,40,3,350,1,0.92,0.59,47.77
23,40,5,350,0,2.86,0.77,44.91
36,40,4,350,2,2.37,1.14,99.51
35,40,4,350,0,2.95,1.15,71.16
39,40,1,350,0,1.86,0.85,71.89
44,40,2,350,2,1.84,1.4,114.22
35,40,2,350,0,1.22,0.88,64.6
33,40,4,350,1,3.4,0.8,78.72
36,40,2,350,0,2.68,1.09,69.29
28,40,4,350,2,2.13,0.29,77.33
43,40,6,350,1,0.66,0.97,102.01
38,40,3,350,0,3.03,1.37,77.2
30,40,0,350,1,1.55,1.41,67.14
43,40,0,350,0,3.15,1.24,82.16
42,40,5,350,1,2.47,1.08,100.45
30,40,4,350,1,2.33,0.69,70.67
24,40,6,350,1,2.93,1.01,63.59
33,40,6,350,1,3.24,0.66,81.21
37,40,2,350,0,1.89,0.49,67.31
35,40,4,350,1,1.37,1.05,82.53
40,40,3,350,0,2.88,0.47,76.27
22,40,2,350,0,3.12,0.43,35.95
36,40,1,350,2,3.27,1.43,96.84
21,40,6,350,1,1.78,1.32,57.83
36,40,3,350,2,1.9,0.79,95.39
25,40,6,350,1,2.43,1.32,67.02
31,40,6,350,1,1.81,0.48,74.57
21,40,5,350,2,3.44,1.42,71.62
32,40,2,350,0,1.7,1.16,60.19
29,40,2,350,0,0.55,0.67,49.92
30,40,2,350,1,2.81,1.12,70.11
44,40,1,350,0,1.66,0.74,81.81
31,40,2,350,1,3.18,0.61,69.72
21,40,6,350,0,2.51,1.33,45.17
37,40,1,350,0,0.88,0.26,63.36
41,40,5,350,1,1.9,1.18,98.34
28,40,2,350,1,3.2,1.0,65.5
39,40,6,350,2,2.17,0.38,104.9
43,40,3,350,0,1.99,1.0,84.87
40,40,2,350,2,2.42,1.25,105.33
33,40,0,350,2,2.49,0.94,85.2
28,40,2,350,1,1.17,0.98,63.5
34,40,0,350,2,1.89,0.43,83.91
22,40,4,350,1,2.17,1.36,57.14
34,40,2,350,2,0.88,1.38,91.76
36,40,0,350,1,0.7,0.29,72.91
35,40,0,350,1,2.55,0.61,74.29
36,40,4,350,2,1.28,1.43,100.13
22,40,2,350,1,1.08,0.42,47.39
26,40,4,350,0,2.12,0.44,47.08
36,40,2,350,2,1.94,1.41,97.21
22,40,4,350,2,0.68,1.4,69.38
34,40,2,350,1,3.48,0.67,76.77
36,40,1,350,2,0.59,1.29,93.56
35,40,6,350,0,0.83,1.04,72.0
30,40,2,350,1,2.16,0.81,67.76
25,40,6,350,2,0.75,0.39,73.61
23,40,3,350,2,0.76,1.42,69.99
22,40,1,350,1,0.65,0.88,47.87
45,40,6,350,0,0.89,0.3,89.33
42,40,5,350,1,0.71,1.28,99.94
36,40,2,350,0,1.08,0.51,64.53
36,40,6,350,0,0.95,0.53,71.38
43,40,5,350,2,0.77,1.43,116.39
33,40,2,350,0,3.5,0.61,60.91
43,40,6,350,0,2.58,0.77,89.26
41,40,5,350,1,3.29,1.48,101.32
37,40,0,350,1,1.25,1.39,81.77
44,40,3,350,1,2.05,0.95,100.19
26,40,4,350,2,2.7,0.72,76.0
34,40,0,350,1,2.73,0.57,72.08
20,40,3,350,1,1.67,0.33,44.86
31,40,3,350,0,2.56,1.26,61.13
29,40,2,350,0,2.53,1.5,56.45
23,40,0,350,0,3.21,0.57,35.54
38,40,4,350,2,2.72,1.41,105.65
37,40,3,350,1,3.17,1.43,88.92
44,40,5,350,2,1.36,0.63,114.57
33,40,5,350,0,0.91,0.83,64.88
35,40,5,350,2,0.57,0.31,92.72
43,40,1,350,2,2.18,0.29,104.41
23,40,5,350,2,2.49,0.99,72.61
29,40,0,350,2,1.88,1.12,77.07
21,40,0,350,2,1.19,0.55,56.05
20,40,1,350,2,1.44,0.26,54.22
39,40,6,350,1,3.21,1.15,96.81
41,40,3,350,0,2.58,0.62,78.98
34,40,0,350,0,1.07,0.87,58.83
29,40,5,350,0,2.77,1.01,59.05
30,40,1,350,1,0.69,0.36,62.14
44,40,6,350,0,0.87,1.2,92.24
43,40,0,350,0,0.82,0.39,75.2
24,40,0,350,0,2.8,1.11,40.34
37,40,4,350,1,2.66,1.14,88.53
42,40,1,350,0,3.32,0.56,78.05
38,40,4,350,1,3.28,0.74,88.99
25,40,5,350,2,2.74,0.76,75.83
33,40,3,350,1,0.62,0.56,73.06
24,40,6,350,2,0.7,0.37,71.3
30,40,4,350,2,2.71,1.24,87.52
44,40,5,350,0,1.1,0.43,86.4
35,40,6,350,2,1.02,0.4,95.37
36,40,0,350,1,1.63,0.26,73.6
42,40,2,350,0,2.67,0.46,78.6
42,40,0,350,0,0.52,1.21,77.4
42,40,1,350,0,2.32,1.0,79.6
30,40,1,350,1,3.01,0.36,64.29
40,40,0,350,0,0.98,0.97,72.18
20,40,2,350,2,3.16,1.44,64.19
36,40,4,350,0,1.33,0.26,66.78
45,40,2,350,0,0.62,1.15,87.02
43,40,0,350,2,2.75,0.34,103.51
21,40,3,350,2,1.0,1.07,63.95
21,40,6,350,0,2.38,0.86,42.39
45,40,3,350,2,2.06,0.5,113.2
44,40,6,350,0,2.14,0.38,88.8
21,40,6,350,0,2.79,0.49,40.69
32,40,5,350,0,2.11,1.1,65.38
38,40,1,350,0,3.26,1.03,72.07
26,40,6,350,2,2.75,0.44,77.89
36,40,6,350,0,0.96,1.44,76.52
44,40,6,350,2,3.43,1.45,122.83
38,40,0,350,2,1.85,0.55,93.13
35,40,3,350,1,2.44,0.85,80.68
20,40,4,350,1,1.33,0.74,48.57
42,40,1,350,2,1.95,1.4,108.31
42,40,3,350,2,1.53,1.12,109.77
44,40,0,350,2,3.1,1.12,110.38
40,40,4,350,1,2.7,0.68,92.4
42,40,5,350,1,2.66,0.93,99.78
23,40,6,350,1,2.82,1.24,62.64
44,40,3,350,0,2.47,0.52,84.75
42,40,5,350,2,2.12,0.74,111.61
44,40,2,350,2,1.88,0.27,107.88
24,40,6,350,2,1.21,0.6,73.08
31,40,3,350,2,1.19,0.53,82.53
43,40,6,350,1,0.8,1.04,102.53
25,40,2,350,2,2.63,0.51,69.18
39,40,6,350,1,3.13,0.62,93.75
27,40,0,350,1,3.12,1.09,60.36
37,40,5,350,1,1.52,0.83,87.43
38,40,1,350,1,1.98,0.74,82.64
28,40,3,350,2,1.65,0.61,76.98
20,40,1,350,2,0.74,1.31,59.49
29,40,2,350,1,1.12,0.77,64.42
20,40,0,350,2,2.08,0.94,56.94
32,40,2,350,0,2.21,0.53,57.11
30,40,0,350,2,0.7,0.93,77.05
37,40,4,350,0,1.2,1.1,73.54
43,40,2,350,0,2.99,0.27,79.97
43,40,4,350,0,0.89,1.32,87.36
34,40,3,350,1,2.57,1.18,80.52
42,40,6,350,2,1.46,0.73,112.65
30,40,3,350,1,2.44,1.24,72.16
40,40,5,350,0,1.27,1.14,81.98
36,40,0,350,0,3.15,0.51,63.03
23,40,4,350,2,2.1,0.9,70.02
35,40,2,350,0,1.98,1.12,66.66
34,40,5,350,2,2.33,0.81,95.04
45,40,4,350,0,3.24,0.86,91.25
23,40,2,350,2,1.51,1.41,68.92
33,40,3,350,2,3.06,1.19,92.29
45,40,1,350,1,1.49,0.51,95.9
38,40,5,350,2,3.1,0.53,102.75
23,40,1,350,2,2.11,0.39,62.01
26,40,5,350,1,2.8,1.14,66.78
41,40,6,350,0,1.78,0.79,84.34
34,40,0,350,1,2.71,0.3,70.54
35,40,3,350,2,3.34,0.26,91.59
45,40,4,350,1,2.52,1.22,106.01
38,40,1,350,2,2.02,1.33,99.4
35,40,2,350,0,2.4,1.38,68.52
31,40,2,350,0,1.79,0.88,56.55
20,40,4,350,1,2.71,1.49,54.08
36,40,4,350,2,0.52,1.38,99.14
27,40,2,350,2,0.83,0.54,71.96
26,40,2,350,0,1.22,0.51,43.21
37,40,2,350,0,1.67,1.25,71.4
32,40,0,350,0,0.95,0.64,53.13
37,40,5,350,1,2.65,0.79,88.26
39,40,2,350,0,0.88,1.27,75.06
20,40,1,350,2,1.16,1.47,60.78
34,40,4,350,2,1.93,0.97,93.85
38,40,2,350,1,1.37,0.54,82.66
28,40,6,350,0,3.43,0.32,55.34
23,40,3,350,1,1.3,0.71,53.09
36,40,6,350,0,2.14,0.6,72.88
45,40,2,350,2,1.7,0.74,112.51
25,40,0,350,1,1.49,0.5,51.23
32,40,0,350,2,1.23,0.69,80.48
28,40,5,350,0,1.16,1.39,57.55
41,40,5,350,0,0.88,0.54,80.38
32,40,5,350,1,1.29,0.4,74.07
42,40,3,350,2,3.43,1.49,113.63
34,40,2,350,0,1.94,0.84,62.9
24,40,3,350,2,0.96,0.47,66.97
36,40,0,350,2,3.13,0.76,91.22
33,40,1,350,2,1.4,0.87,85.51
30,40,5,350,1,3.31,1.18,76.05
32,40,2,350,1,1.35,1.39,74.56
35,40,2,350,2,3.49,0.85,93.34
26,40,5,350,1,2.87,0.81,64.98
34,40,0,350,1,0.96,1.21,74.05
37,40,2,350,0,1.49,0.69,68.07
29,40,5,350,0,3.1,1.19,60.37
21,40,3,350,1,1.07,0.93,49.83
41,40,0,350,0,2.25,1.12,76.35
29,40,4,350,1,3.07,0.66,69.04
35,40,4,350,1,1.03,1.43,84.36
41,40,1,350,1,3.29,0.57,89.33
37,40,1,350,1,1.61,1.28,83.2
40,40,0,350,1,3.26,0.65,85.9
35,40,5,350,2,1.54,1.03,97.69
29,40,3,350,2,1.13,1.33,82.7
32,40,0,350,0,0.73,0.26,50.79
42,40,5,350,1,1.46,0.51,96.3
22,40,5,350,0,2.75,0.56,41.48
37,40,0,350,0,0.53,0.7,63.81
25,40,3,350,0,1.92,0.7,44.5
25,40,6,350,0,2.3,0.96,51.46
25,40,6,350,0,3.38,1.01,52.75
26,40,6,350,1,0.77,1.25,67.22
38,40,2,350,2,2.66,0.95,99.57
40,40,2,350,1,1.73,0.53,87.23
28,40,6,350,2,1.61,0.67,82.42
35,40,3,350,2,0.83,0.94,93.09
39,40,1,350,1,1.32,0.46,82.59
22,40,6,350,0,1.72,0.48,41.78
39,40,3,350,0,0.6,0.34,71.27
27,40,0,350,0,1.54,1.33,46.85
34,40,4,350,0,2.08,0.52,64.65
40,40,3,350,1,3.05,0.58,90.45
32,40,1,350,2,1.72,1.25,85.8
41,40,6,350,1,3.32,1.13,101.09
42,40,6,350,2,3.12,1.41,118.03
38,40,2,350,0,3.36,1.25,75.11
40,40,2,350,0,2.43,0.59,74.82
25,40,2,350,0,1.14,0.97,43.58
39,40,5,350,2,0.95,0.3,101.6
30,40,1,350,2,1.87,1.16,81.15
37,40,5,350,2,3.32,0.52,100.76
29,40,1,350,2,0.55,0.78,75.63
40,40,3,350,0,0.93,0.71,75.81
32,40,0,350,1,2.2,1.17,70.68
37,40,2,350,2,1.85,1.19,98.03
22,40,3,350,1,2.64,0.56,51.35
32,40,3,350,2,2.99,0.52,86.3
21,40,1,350,1,1.7,0.46,44.33
33,40,4,350,2,2.53,0.72,90.86
20,40,5,350,0,2.86,0.27,35.65
45,40,1,350,1,0.67,1.44,100.38
37,40,4,350,1,2.06,0.66,85.26
40,40,3,350,2,1.42,0.27,100.59
37,40,2,350,1,3.01,0.82,83.62
26,40,2,350,2,1.26,1.33,74.67
27,40,3,350,0,2.64,1.22,52.39
23,40,1,350,2,3.48,0.75,65.32
27,40,2,350,1,1.25,1.48,64.25
33,40,0,350,1,2.12,1.3,73.49
22,40,4,350,1,0.77,0.62,51.66
25,40,5,350,0,2.53,1.23,51.49
43,40,3,350,2,0.82,0.68,108.78
23,40,2,350,1,1.9,1.04,53.8
28,40,5,350,1,1.67,0.72,67.65
20,40,2,350,1,0.78,0.57,43.67
29,40,0,350,1,1.33,0.43,59.27
28,40,5,350,1,2.11,0.89,69.01
41,40,1,350,2,3.31,1.05,105.46
26,40,2,350,0,2.89,1.01,47.58
45,40,1,350,0,1.96,1.05,85.98
27,40,5,350,2,1.49,0.7,78.62
40,40,4,350,2,3.21,1.01,108.14
44,40,5,350,1,3.34,0.48,102.16
43,40,4,350,0,3.03,0.57,85.12
32,40,0,350,1,1.13,0.73,67.21
39,40,3,350,2,2.82,1.3,105.55
32,40,0,350,0,3.19,0.89,56.63
23,40,6,350,0,1.67,1.48,49.52
20,40,0,350,2,2.09,1.49,60.05
42,40,1,350,1,1.18,0.29,87.94
38,40,3,350,1,1.31,1.44,89.39
40,40,5,350,2,2.56,0.8,108.06
39,40,1,350,0,2.39,0.6,70.98
36,40,5,350,2,2.92,0.96,100.72
33,40,2,350,0,0.62,0.82,59.41
29,40,5,350,2,1.3,0.9,83.86
34,40,2,350,0,0.76,0.39,59.26
22,40,2,350,2,1.81,0.29,60.74
30,40,2,350,1,1.88,0.9,68.0
35,40,3,350,1,0.62,0.94,79.5
29,40,1,350,1,1.91,0.5,61.92
29,40,1,350,1,0.61,0.34,59.8
28,40,6,350,1,2.75,0.34,68.22
31,40,4,350,2,2.21,0.32,84.01
21,40,1,350,1,2.8,0.69,46.65
35,40,1,350,1,2.1,1.25,79.19
31,40,0,350,1,1.71,1.14,67.91
40,40,1,350,2,2.2,1.49,104.76
26,40,0,350,2,2.93,0.68,69.13
35,40,2,350,1,1.01,0.44,75.32
27,40,1,350,0,3.44,1.11,49.09
23,40,6,350,1,0.94,0.44,56.38
25,40,5,350,2,1.42,0.8,74.83
44,40,5,350,0,2.03,0.73,88.96
45,40,6,350,0,2.16,0.38,90.96
44,40,1,350,0,2.86,1.41,86.71
41,40,4,350,1,0.75,1.0,94.54
21,40,3,350,2,1.79,1.0,64.29
42,40,2,350,0,2.25,0.3,77.3
22,40,1,350,0,1.28,1.18,36.75
27,40,0,350,1,3.13,1.41,62.18
28,40,3,350,2,1.98,0.89,78.86
28,40,5,350,2,1.96,1.08,83.35
22,40,1,350,2,1.56,1.06,63.13
33,40,0,350,1,0.86,1.12,71.3
31,40,2,350,1,1.91,0.3,66.79
31,40,1,350,1,1.54,0.95,68.4
34,40,4,350,1,2.83,1.4,83.72
41,40,4,350,0,3.06,0.73,81.77
21,40,0,350,0,1.15,1.26,33.22
25,40,6,350,0,1.11,0.56,48.1
34,40,3,350,0,3.3,0.7,65.09
38,40,5,350,1,1.01,0.28,86.0
20,40,6,350,2,2.86,0.69,66.54
23,40,2,350,2,2.37,0.59,65.1
41,40,6,350,1,2.52,0.96,99.39
31,40,3,350,2,1.12,0.47,82.13
