Date,Hospital_Type,Daily_Status_Label,Simulated_Month,Tourist_Season_Phase,Total_Patient_Volume,NEDOCS_Total_Score,NEDOCS_Param_1_ED_Total_Beds,NEDOCS_Param_2_Hospital_Total_Beds,NEDOCS_Param_3_ED_Patients_Count,NEDOCS_Param_4_Patients_Waiting_Admit,NEDOCS_Param_5_Longest_Wait_Minutes,NEDOCS_Param_6_Admitted_Waiting_Count,NEDOCS_Param_7_ED_Respirators_In_Use,Average_Wait_Time_Mins,Bed_Occupancy_Rate_%,Active_Doctors_On_Shift,Active_Nurses_On_Shift,Dominant_Chief_Complaint,High_Acuity_ESI_1_2_%,Average_Patient_Age,Pediatric_Patient_%,Geriatric_Patient_%,Total_Tourist_Patient_%,Medical_Tourist_Patient_%,Leisure_Tourist_Patient_%,Air_Quality_Index_AQI,Weather_Condition,Avg_Temperature_C
12/22/2000,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),58,25,15,60,15,3,152,2,4,38,48.8,10,18,Routine Health Checkup / Minor Elective Ailment,1.7,57.6,13.7,16,4,2.7,1.3,81,Clear / Sunny & Pleasant,28.1
12/23/2000,Big Urban (Delhi),Extremely Busy,12,Peak Tourist Season (Oct-Mar),1020,112,60,850,305,161,1984,143,28,496,98.8,35,115,Severe Asthma / COPD / Cardiac Crisis,11.9,42,19.1,15.7,19.5,10.2,9.3,614,Severe Smog / Cold Wave,10.4
12/23/2000,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),93,13,15,60,26,2,129,1,4,43,63.3,9,16,Routine Health Checkup / Minor Elective Ailment,1.9,39.3,12.5,37.5,0.7,0.3,0.4,113,Clear / Sunny & Pleasant,20.3
12/24/2000,Big Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),247,32,60,850,94,3,60,1,10,15,42.8,39,91,Routine Health Checkup / Minor Elective Ailment,21.4,34.4,12.5,28.8,6.3,4.3,2,61,Clear / Sunny & Pleasant,29.2
12/24/2000,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),66,46,15,60,20,2,38,1,4,19,71.5,7,22,Routine Health Checkup / Minor Elective Ailment,3.3,52.4,21.9,23.7,6.7,2.9,3.8,80,Clear / Sunny & Pleasant,29.2
12/25/2000,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),379,7,60,850,99,1,102,0,15,34,73.7,47,133,Routine Health Checkup / Minor Elective Ailment,8.3,52,25.6,30.2,25.5,15.8,9.7,116,Clear / Sunny & Pleasant,26.8
12/25/2000,Small Urban (Delhi),Slightly Busy,11,Peak Tourist Season (Oct-Mar),141,78,15,60,47,13,267,11,1,89,75.1,9,14,Gastrointestinal Infection,2.1,47,8.5,17.9,2.9,1.2,1.7,339,Pleasant Haze,27.1
12/26/2000,Big Urban (Delhi),Slightly Busy,4,Off-Peak Tourist Season (Apr-Sep),541,77,60,850,161,69,240,41,15,60,77.7,49,104,Orthopedic / Minor Trauma,12.1,54.3,13.2,15.1,4.8,2.3,2.5,294,Moderate Smog,25.4
12/26/2000,Small Urban (Delhi),Slightly Busy,3,Peak Tourist Season (Oct-Mar),175,87,15,60,62,33,312,28,2,78,80.8,6,22,Viral Fever / Influenza,6.4,48.9,14.8,30.5,4.2,2.8,1.4,225,Warm / Dusty,38.4
12/27/2000,Big Urban (Delhi),Slightly Busy,10,Peak Tourist Season (Oct-Mar),633,57,60,850,211,73,480,62,18,120,76.5,46,129,Gastrointestinal Infection,10.5,31.7,9.6,13.2,19,9.9,9.1,345,Pleasant Haze,38.7
12/27/2000,Small Urban (Delhi),Slightly Busy,9,Off-Peak Tourist Season (Apr-Sep),108,77,15,60,29,14,375,7,2,125,92.6,11,18,Gastrointestinal Infection,4.3,41.2,9.6,16.3,0.2,0.1,0.1,293,Moderate Smog,24.3
12/28/2000,Big Urban (Delhi),Slightly Busy,1,Peak Tourist Season (Oct-Mar),510,81,60,850,191,83,152,54,11,76,85.5,45,99,Viral Fever / Influenza,8.6,55.1,8.6,22.9,16.8,7.4,9.4,272,Light Rain / Humid,30.2
12/28/2000,Small Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),99,49,15,60,38,2,108,1,1,36,59.1,6,27,Routine Health Checkup / Minor Elective Ailment,1.9,43.8,24.8,13.1,2.5,1.6,0.9,118,Clear / Sunny & Pleasant,21.6
12/29/2000,Big Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),228,40,60,850,58,1,114,0,11,38,64.2,51,121,Routine Health Checkup / Minor Elective Ailment,8.1,31.1,19.7,21.7,12.6,7.1,5.5,60,Clear / Sunny & Pleasant,20.1
12/29/2000,Small Urban (Delhi),Slightly Busy,11,Peak Tourist Season (Oct-Mar),118,58,15,60,40,18,236,11,1,118,91,7,15,Viral Fever / Influenza,2.5,45.2,12.9,31,6.8,3.2,3.6,330,Pleasant Haze,37.8
12/30/2000,Big Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),281,46,60,850,93,1,78,0,20,39,50.7,42,130,Routine Health Checkup / Minor Elective Ailment,18.8,48.8,19.9,30.8,6.2,3.5,2.7,114,Clear / Sunny & Pleasant,22.3
12/30/2000,Small Urban (Delhi),Slightly Busy,10,Peak Tourist Season (Oct-Mar),122,85,15,60,38,20,528,10,3,132,89.5,8,20,Orthopedic / Minor Trauma,8.9,54.8,27.5,13.8,2.4,1.5,0.9,344,Pleasant Haze,24.9
12/31/2000,Big Urban (Delhi),Slightly Busy,1,Peak Tourist Season (Oct-Mar),659,100,60,850,247,120,264,64,17,66,91.7,39,113,Orthopedic / Minor Trauma,17.7,42.2,14.2,36.9,12.9,7.1,5.8,298,Pleasant Haze,31.8
12/31/2000,Small Urban (Delhi),Slightly Busy,3,Peak Tourist Season (Oct-Mar),144,96,15,60,40,12,264,6,1,66,80.3,12,17,Viral Fever / Influenza,5,33.9,23.4,25.2,2.8,1.3,1.5,302,Light Rain / Humid,23.2
1/1/2001,Big Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),416,44,60,850,157,2,51,1,8,17,59.1,54,128,Routine Health Checkup / Minor Elective Ailment,8.7,33.5,8.5,13.6,21.7,11.1,10.6,111,Clear / Sunny & Pleasant,21.9
1/1/2001,Small Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),83,9,15,60,25,1,132,0,2,44,54.1,9,18,Routine Health Checkup / Minor Elective Ailment,4.8,46.8,17.8,20.9,2.8,1.7,1.1,129,Clear / Sunny & Pleasant,27.7
1/2/2001,Big Urban (Delhi),Slightly Busy,11,Peak Tourist Season (Oct-Mar),639,54,60,850,160,45,140,37,20,70,90,42,94,Orthopedic / Minor Trauma,22.9,31.6,21.2,27.8,17.9,10.9,7,301,Pleasant Haze,39.5
1/2/2001,Small Urban (Delhi),Slightly Busy,7,Off-Peak Tourist Season (Apr-Sep),167,72,15,60,51,24,284,20,2,71,92.8,7,27,Gastrointestinal Infection,8.5,41.6,18.5,26.1,1.7,0.8,0.9,316,Warm / Dusty,19.8
1/3/2001,Big Urban (Delhi),Extremely Busy,9,Off-Peak Tourist Season (Apr-Sep),787,115,60,850,275,84,1575,58,13,525,96.8,32,69,Severe Dengue / Malaria / Cholera Outbreak,23.1,49.1,19.5,16.7,4.3,2.3,2,95,Heavy Monsoon / Waterlogging,30.8
1/3/2001,Small Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),85,44,15,60,31,1,24,0,3,12,56,8,25,Routine Health Checkup / Minor Elective Ailment,3,48.2,26.3,15.1,3.8,2.2,1.6,76,Clear / Sunny & Pleasant,28.7
1/4/2001,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),394,31,60,850,141,3,42,2,10,14,59,44,119,Routine Health Checkup / Minor Elective Ailment,20.8,36.3,17.5,37.9,18.7,8,10.7,122,Clear / Sunny & Pleasant,23.9
1/4/2001,Small Urban (Delhi),Slightly Busy,3,Peak Tourist Season (Oct-Mar),119,100,15,60,46,23,168,13,1,84,91.6,6,25,Viral Fever / Influenza,4.3,55.4,14.1,35.5,4.6,2.3,2.3,190,Light Rain / Humid,34.5
1/5/2001,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),285,8,60,850,110,3,99,1,10,33,64.1,49,99,Routine Health Checkup / Minor Elective Ailment,24.7,47.2,14.8,33.8,19.1,9,10.1,137,Clear / Sunny & Pleasant,25.9
1/5/2001,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),49,44,15,60,15,0,86,0,2,43,60.7,8,22,Routine Health Checkup / Minor Elective Ailment,3.3,39.7,21.5,32.8,1.8,0.9,0.9,126,Clear / Sunny & Pleasant,29.3
1/6/2001,Big Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),303,5,60,850,112,1,84,0,17,21,61.1,39,102,Routine Health Checkup / Minor Elective Ailment,25.3,36.7,24.9,27.4,25.9,12.3,13.6,139,Clear / Sunny & Pleasant,27.8
1/6/2001,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),51,48,15,60,16,3,116,1,1,29,42.1,12,28,Routine Health Checkup / Minor Elective Ailment,6.4,53.4,26.2,30.6,2,1,1,111,Clear / Sunny & Pleasant,32
1/7/2001,Big Urban (Delhi),Slightly Busy,5,Off-Peak Tourist Season (Apr-Sep),474,74,60,850,132,61,186,42,14,93,91.4,43,93,Allergies / Minor Respiratory,8.7,39.7,25.1,18.2,3,1.9,1.1,211,Pleasant Haze,21.6
1/7/2001,Small Urban (Delhi),Extremely Busy,8,Off-Peak Tourist Season (Apr-Sep),209,133,15,60,52,23,324,20,1,162,95.4,7,19,Severe Dengue / Malaria / Cholera Outbreak,7.6,48.5,27.5,35.9,1.6,0.7,0.9,137,Heavy Monsoon / Waterlogging,34.5
1/8/2001,Big Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),331,9,60,850,128,1,30,0,13,10,41.3,39,111,Routine Health Checkup / Minor Elective Ailment,11.7,33,18.4,35,18,10.4,7.6,84,Clear / Sunny & Pleasant,21.8
1/8/2001,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),62,4,15,60,21,3,81,1,3,27,65,9,14,Routine Health Checkup / Minor Elective Ailment,7.8,51,12.1,29,5.4,2.2,3.2,83,Clear / Sunny & Pleasant,31.1
1/9/2001,Big Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),223,7,60,850,85,3,54,2,18,27,52,55,129,Routine Health Checkup / Minor Elective Ailment,9,41,8.6,37.5,8.2,3.6,4.6,119,Clear / Sunny & Pleasant,24.9
1/9/2001,Small Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),62,44,15,60,24,0,70,0,2,35,53.5,12,22,Routine Health Checkup / Minor Elective Ailment,7.1,38.5,23.3,12.6,2.7,1.5,1.2,141,Clear / Sunny & Pleasant,29.3
1/10/2001,Big Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),413,10,60,850,164,0,74,0,17,37,73.8,45,115,Routine Health Checkup / Minor Elective Ailment,22.1,53.9,12,26.1,15.1,8.9,6.2,138,Clear / Sunny & Pleasant,23.7
1/10/2001,Small Urban (Delhi),Slightly Busy,8,Off-Peak Tourist Season (Apr-Sep),103,93,15,60,29,15,596,9,4,149,81.1,8,23,Gastrointestinal Infection,5,40.6,13.4,33.4,2.2,1.3,0.9,224,Pleasant Haze,35.4
1/11/2001,Big Urban (Delhi),Slightly Busy,4,Off-Peak Tourist Season (Apr-Sep),576,84,60,850,192,56,402,46,16,134,90.8,54,128,Viral Fever / Influenza,12.8,56.4,21,15.1,3.5,2,1.5,255,Light Rain / Humid,25.1
1/11/2001,Small Urban (Delhi),Slightly Busy,3,Peak Tourist Season (Oct-Mar),143,84,15,60,39,21,468,10,1,117,87.7,8,16,Viral Fever / Influenza,1.5,56.7,18.9,20.3,3.2,1.6,1.6,379,Warm / Dusty,35
1/12/2001,Big Urban (Delhi),Slightly Busy,6,Off-Peak Tourist Season (Apr-Sep),626,71,60,850,160,84,288,68,14,144,76.6,35,93,Viral Fever / Influenza,17.1,52,13.9,13.4,5.7,3.9,1.8,228,Warm / Dusty,26.9
1/12/2001,Small Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),89,29,15,60,32,3,69,2,4,23,43.4,8,23,Routine Health Checkup / Minor Elective Ailment,2.6,54.5,19.2,13.7,6,3.6,2.4,145,Clear / Sunny & Pleasant,22.8
1/13/2001,Big Urban (Delhi),Slightly Busy,8,Off-Peak Tourist Season (Apr-Sep),538,96,60,850,177,100,144,63,10,72,87.7,41,91,Viral Fever / Influenza,19,46.9,27.4,35.7,9.3,5.1,4.2,220,Pleasant Haze,20.4
1/13/2001,Small Urban (Delhi),Slightly Busy,7,Off-Peak Tourist Season (Apr-Sep),106,74,15,60,36,15,110,8,4,55,75.4,8,14,Gastrointestinal Infection,5,47.3,25.2,17.8,0.1,0.1,0,231,Pleasant Haze,40.2
1/14/2001,Big Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),334,7,60,850,117,1,92,0,17,23,54.1,53,97,Routine Health Checkup / Minor Elective Ailment,12.6,52.4,23.9,31.5,4,2.2,1.8,63,Clear / Sunny & Pleasant,23.9
1/14/2001,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),97,37,15,60,27,0,69,0,2,23,51.6,9,25,Routine Health Checkup / Minor Elective Ailment,3.8,31.7,22.4,24.8,5.3,2.5,2.8,84,Clear / Sunny & Pleasant,28.1
1/15/2001,Big Urban (Delhi),Slightly Busy,9,Off-Peak Tourist Season (Apr-Sep),657,57,60,850,261,138,278,109,14,139,85.1,36,133,Allergies / Minor Respiratory,12.7,56.1,16,33.1,9.9,6.4,3.5,378,Moderate Smog,25.8
1/15/2001,Small Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),51,48,15,60,13,1,45,0,3,15,68.2,7,20,Routine Health Checkup / Minor Elective Ailment,2.3,57.9,18.8,23.9,2.4,1.1,1.3,126,Clear / Sunny & Pleasant,23.1
1/16/2001,Big Urban (Delhi),Slightly Busy,1,Peak Tourist Season (Oct-Mar),647,76,60,850,180,70,387,42,19,129,82.3,54,98,Orthopedic / Minor Trauma,6.4,32.8,16,25.3,18.8,9.8,9,173,Moderate Smog,39.3
1/16/2001,Small Urban (Delhi),Extremely Busy,1,Peak Tourist Season (Oct-Mar),200,177,15,60,67,34,1473,22,3,491,95.5,12,14,Severe Asthma / COPD / Cardiac Crisis,7.4,56.8,13.2,21.8,5.3,2.2,3.1,664,Severe Smog / Cold Wave,14
1/17/2001,Big Urban (Delhi),Slightly Busy,7,Off-Peak Tourist Season (Apr-Sep),697,70,60,850,241,117,236,72,19,118,81.6,55,118,Allergies / Minor Respiratory,23.3,51.4,11.4,25.5,9.5,4.9,4.6,360,Light Rain / Humid,35.4
1/17/2001,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),79,19,15,60,26,3,52,2,2,26,48.7,9,27,Routine Health Checkup / Minor Elective Ailment,7.9,30.1,25.3,35.4,1.7,1,0.7,147,Clear / Sunny & Pleasant,21.9
1/18/2001,Big Urban (Delhi),Slightly Busy,12,Peak Tourist Season (Oct-Mar),542,68,60,850,141,63,210,31,17,70,77.8,45,102,Viral Fever / Influenza,17.1,32.8,16.1,21.8,26.3,15.9,10.4,321,Pleasant Haze,32.9
1/18/2001,Small Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),99,14,15,60,39,0,75,0,2,25,62.7,11,18,Routine Health Checkup / Minor Elective Ailment,2.4,47.4,18.5,30.1,4.8,2.3,2.5,79,Clear / Sunny & Pleasant,24
1/19/2001,Big Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),256,35,60,850,89,0,84,0,19,28,54.8,46,108,Routine Health Checkup / Minor Elective Ailment,19.4,50.8,10.6,33.2,24.1,13,11.1,67,Clear / Sunny & Pleasant,22.8
1/19/2001,Small Urban (Delhi),Slightly Busy,4,Off-Peak Tourist Season (Apr-Sep),158,61,15,60,62,27,411,15,4,137,79.2,7,24,Allergies / Minor Respiratory,3.9,55.2,13.1,37,1.2,0.8,0.4,204,Pleasant Haze,26.3
1/20/2001,Big Urban (Delhi),Slightly Busy,6,Off-Peak Tourist Season (Apr-Sep),662,65,60,850,182,83,276,45,18,138,92.2,39,96,Gastrointestinal Infection,7.6,55,25.4,32,4.6,2.8,1.8,199,Warm / Dusty,32.6
1/20/2001,Small Urban (Delhi),Extremely Busy,8,Off-Peak Tourist Season (Apr-Sep),243,117,15,60,88,46,579,26,6,193,97.5,8,13,Severe Dengue / Malaria / Cholera Outbreak,3.7,38.9,22.9,13.4,1,0.5,0.5,109,Heavy Monsoon / Waterlogging,28.7
1/21/2001,Big Urban (Delhi),Slightly Busy,7,Off-Peak Tourist Season (Apr-Sep),528,92,60,850,161,54,240,43,15,80,86.5,50,112,Allergies / Minor Respiratory,13.6,31.4,11.3,16.9,3.6,1.6,2,388,Light Rain / Humid,38.3
1/21/2001,Small Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),61,6,15,60,21,0,112,0,3,28,51,8,19,Routine Health Checkup / Minor Elective Ailment,6.5,47.8,17,16.3,3.9,1.7,2.2,66,Clear / Sunny & Pleasant,24.4
1/22/2001,Big Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),383,9,60,850,99,3,62,1,12,31,63.8,43,124,Routine Health Checkup / Minor Elective Ailment,23.1,40.4,21.9,34.7,12.4,6.4,6,138,Clear / Sunny & Pleasant,32
1/22/2001,Small Urban (Delhi),Slightly Busy,2,Peak Tourist Season (Oct-Mar),153,71,15,60,42,20,225,14,1,75,82.5,8,28,Orthopedic / Minor Trauma,4.5,40.9,22.9,23.7,5.7,2.9,2.8,177,Pleasant Haze,21.8
1/23/2001,Big Urban (Delhi),Slightly Busy,10,Peak Tourist Season (Oct-Mar),532,89,60,850,204,66,448,47,11,112,79,45,113,Viral Fever / Influenza,8.9,37.9,25.9,26.2,23.2,14.9,8.3,286,Warm / Dusty,40.9
1/23/2001,Small Urban (Delhi),Slightly Busy,10,Peak Tourist Season (Oct-Mar),157,89,15,60,55,23,316,13,3,79,83.5,7,27,Gastrointestinal Infection,2.7,41.6,25.5,31.4,4.5,1.9,2.6,209,Warm / Dusty,26.3
1/24/2001,Big Urban (Delhi),Slightly Busy,9,Off-Peak Tourist Season (Apr-Sep),495,59,60,850,187,103,192,89,10,96,90.4,37,105,Gastrointestinal Infection,15.6,42.8,20.9,12.1,6.6,4.2,2.4,364,Warm / Dusty,24
1/24/2001,Small Urban (Delhi),Extremely Busy,1,Peak Tourist Season (Oct-Mar),247,159,15,60,92,40,512,35,4,256,98.3,6,12,Severe Asthma / COPD / Cardiac Crisis,5,53.4,22.1,33.6,5.6,3.6,2,538,Severe Smog / Cold Wave,9.9
1/25/2001,Big Urban (Delhi),Slightly Busy,1,Peak Tourist Season (Oct-Mar),615,68,60,850,242,92,321,51,16,107,91.8,54,103,Gastrointestinal Infection,11,29.4,21.7,21.9,23.9,12,11.9,210,Pleasant Haze,21.2
1/25/2001,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),96,22,15,60,36,0,56,0,3,14,47.1,8,23,Routine Health Checkup / Minor Elective Ailment,4.6,40.5,12.5,22.8,1.8,0.8,1,135,Clear / Sunny & Pleasant,21.7
1/26/2001,Big Urban (Delhi),Slightly Busy,10,Peak Tourist Season (Oct-Mar),640,84,60,850,209,69,344,49,19,86,78.6,48,123,Gastrointestinal Infection,7.2,48.6,14.9,21.2,15.5,7.9,7.6,295,Warm / Dusty,24.8
1/26/2001,Small Urban (Delhi),Slightly Busy,3,Peak Tourist Season (Oct-Mar),139,93,15,60,49,24,130,13,1,65,89.3,9,17,Allergies / Minor Respiratory,2.9,46.9,25.7,31.4,4.8,2.3,2.5,206,Moderate Smog,24.3
1/27/2001,Big Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),269,30,60,850,68,1,38,0,14,19,42.5,54,132,Routine Health Checkup / Minor Elective Ailment,21.4,46.8,9.5,27.5,7.4,4,3.4,92,Clear / Sunny & Pleasant,21.8
1/27/2001,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),89,13,15,60,32,3,68,2,1,34,58.2,8,17,Routine Health Checkup / Minor Elective Ailment,3.3,32.6,20.1,25.8,2.2,1.3,0.9,73,Clear / Sunny & Pleasant,28
1/28/2001,Big Urban (Delhi),Slightly Busy,7,Off-Peak Tourist Season (Apr-Sep),426,89,60,850,158,89,306,54,19,102,83.4,41,91,Gastrointestinal Infection,13.7,30.3,17.3,35.8,7.2,3.2,4,312,Warm / Dusty,23
1/28/2001,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),95,16,15,60,34,2,132,1,3,44,67.2,9,14,Routine Health Checkup / Minor Elective Ailment,1.6,40.7,11.7,30.6,2.3,1.2,1.1,67,Clear / Sunny & Pleasant,22.5
1/29/2001,Big Urban (Delhi),Slightly Busy,10,Peak Tourist Season (Oct-Mar),525,58,60,850,207,100,186,76,20,62,87,43,101,Orthopedic / Minor Trauma,23.9,42.9,8.9,13,24.5,16.2,8.3,373,Light Rain / Humid,27.5
1/29/2001,Small Urban (Delhi),Slightly Busy,8,Off-Peak Tourist Season (Apr-Sep),152,94,15,60,58,25,204,12,2,51,76.8,11,23,Allergies / Minor Respiratory,8.3,40.1,13.1,15.9,2.1,1,1.1,249,Light Rain / Humid,29
1/30/2001,Big Urban (Delhi),Slightly Busy,2,Peak Tourist Season (Oct-Mar),639,94,60,850,178,97,492,77,15,123,92.2,47,99,Allergies / Minor Respiratory,17.3,43.4,20.7,26.9,17.9,9.3,8.6,246,Pleasant Haze,21.3
1/30/2001,Small Urban (Delhi),Slightly Busy,9,Off-Peak Tourist Season (Apr-Sep),143,71,15,60,48,15,148,13,2,74,81.1,9,18,Allergies / Minor Respiratory,4,39.9,17,22.6,2.3,1.3,1,376,Moderate Smog,25
1/31/2001,Big Urban (Delhi),Slightly Busy,3,Peak Tourist Season (Oct-Mar),420,59,60,850,143,80,333,71,8,111,81.5,42,131,Allergies / Minor Respiratory,20.2,28.7,15.2,30.8,21.8,13.5,8.3,374,Moderate Smog,23.6
1/31/2001,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),81,26,15,60,26,3,86,1,1,43,43.5,9,20,Routine Health Checkup / Minor Elective Ailment,6.3,57.5,27.4,35.2,2.3,1.5,0.8,82,Clear / Sunny & Pleasant,25.2
2/1/2001,Big Urban (Delhi),Slightly Busy,9,Off-Peak Tourist Season (Apr-Sep),637,64,60,850,222,117,420,71,15,105,77.4,39,122,Viral Fever / Influenza,24,33.6,15.6,19.9,5.4,2.9,2.5,348,Moderate Smog,21.6
2/1/2001,Small Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),78,21,15,60,23,1,108,0,3,27,72.8,11,17,Routine Health Checkup / Minor Elective Ailment,7,37.9,23.8,25.9,5.8,3.8,2,75,Clear / Sunny & Pleasant,26.2
2/2/2001,Big Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),392,50,60,850,116,2,24,1,14,12,61.7,38,115,Routine Health Checkup / Minor Elective Ailment,23.4,52.9,22.8,24,19.6,10.9,8.7,129,Clear / Sunny & Pleasant,30.8
2/2/2001,Small Urban (Delhi),Slightly Busy,11,Peak Tourist Season (Oct-Mar),154,94,15,60,40,15,369,7,1,123,91.1,10,24,Allergies / Minor Respiratory,3.1,37.7,9,21.8,3,1.6,1.4,237,Light Rain / Humid,21
2/3/2001,Big Urban (Delhi),Slightly Busy,6,Off-Peak Tourist Season (Apr-Sep),465,84,60,850,129,35,159,19,17,53,82,53,127,Orthopedic / Minor Trauma,9,56.2,25.8,32.7,6.3,4.3,2,220,Moderate Smog,20.1
2/3/2001,Small Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),45,20,15,60,11,3,54,2,3,18,55.6,9,27,Routine Health Checkup / Minor Elective Ailment,4.4,37.8,18.2,14.5,2.2,1.5,0.7,103,Clear / Sunny & Pleasant,23.7
2/4/2001,Big Urban (Delhi),Slightly Busy,12,Peak Tourist Season (Oct-Mar),547,61,60,850,203,68,576,48,8,144,85.4,44,111,Allergies / Minor Respiratory,21.2,40.6,23,20.1,24.6,14.7,9.9,209,Warm / Dusty,30.6
2/4/2001,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),45,29,15,60,15,0,123,0,4,41,64.1,11,16,Routine Health Checkup / Minor Elective Ailment,7.7,29.6,13,12.5,5.9,2.6,3.3,103,Clear / Sunny & Pleasant,30.9
2/5/2001,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),240,32,60,850,78,0,88,0,18,22,42.7,37,118,Routine Health Checkup / Minor Elective Ailment,14,41.9,24.4,17.1,24.3,16.2,8.1,131,Clear / Sunny & Pleasant,27.4
2/5/2001,Small Urban (Delhi),Slightly Busy,12,Peak Tourist Season (Oct-Mar),116,62,15,60,43,11,204,5,4,102,76.2,6,20,Viral Fever / Influenza,7.3,37.7,23.1,23.2,6.1,2.8,3.3,226,Pleasant Haze,22.4
2/6/2001,Big Urban (Delhi),Slightly Busy,10,Peak Tourist Season (Oct-Mar),673,71,60,850,243,76,264,53,16,66,80.3,46,90,Viral Fever / Influenza,21.8,41.7,20.8,18.2,24.8,11,13.8,325,Warm / Dusty,33.4
2/6/2001,Small Urban (Delhi),Slightly Busy,8,Off-Peak Tourist Season (Apr-Sep),111,84,15,60,35,10,372,8,1,93,89.2,11,19,Viral Fever / Influenza,2,43.1,14.6,30.6,0.4,0.3,0.1,370,Moderate Smog,31.4
2/7/2001,Big Urban (Delhi),Slightly Busy,5,Off-Peak Tourist Season (Apr-Sep),455,62,60,850,147,54,524,33,17,131,77.1,45,119,Gastrointestinal Infection,16.4,35.2,10.9,32.3,6.9,4.5,2.4,217,Light Rain / Humid,34.1
2/7/2001,Small Urban (Delhi),Slightly Busy,5,Off-Peak Tourist Season (Apr-Sep),146,83,15,60,45,19,178,12,4,89,88.5,12,25,Viral Fever / Influenza,8.1,39.7,27.4,24.9,2.5,1.5,1,313,Warm / Dusty,18
2/8/2001,Big Urban (Delhi),Extremely Busy,1,Peak Tourist Season (Oct-Mar),730,127,60,850,221,107,1804,62,13,451,98.7,34,84,Severe Asthma / COPD / Cardiac Crisis,8.1,45.5,15.4,14.2,21.8,9.6,12.2,584,Severe Smog / Cold Wave,9.2
2/8/2001,Small Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),71,39,15,60,21,1,111,0,2,37,52.7,6,23,Routine Health Checkup / Minor Elective Ailment,1.1,55.8,16.4,29.3,4.8,2.2,2.6,86,Clear / Sunny & Pleasant,23.4
2/9/2001,Big Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),352,42,60,850,110,0,88,0,15,22,53.4,37,99,Routine Health Checkup / Minor Elective Ailment,18.5,40.3,25.9,25.8,18.1,12.3,5.8,87,Clear / Sunny & Pleasant,29.1
2/9/2001,Small Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),86,44,15,60,30,3,42,2,1,21,46.1,9,24,Routine Health Checkup / Minor Elective Ailment,2.4,36.9,18,27.1,4.7,2.2,2.5,106,Clear / Sunny & Pleasant,25.7
2/10/2001,Big Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),398,9,60,850,143,1,144,0,18,48,65.3,45,109,Routine Health Checkup / Minor Elective Ailment,8.4,40.5,21.6,18.8,14.3,7.1,7.2,93,Clear / Sunny & Pleasant,25.8
